huc_8,n,huc_pca_ratio,pca_huc_ratio
8010211,p92,0.70051871,0.004641174
8010211,p87,0.246606844,0.001968081
8020100,p85,0.453730618,0.00693938
8020100,p87,0.546269382,0.009280278
8020201,p84,0.232188704,0.012724227
8020201,p72,0.767811296,0.034248539
8020303,p85,1,0.035015675
8060203,p86,0.000388939,6.05E-05
8060204,p86,0.018427542,0.000982914
8070203,p58,0.907364828,0.016525288
8070203,p87,0.092635172,0.001922213
8070204,p58,1,0.017884081
8070205,p58,0.665381346,0.012943809
8070205,p87,0.334618654,0.00741652
8070300,p58,1,0.019940013
8080101,p58,1,0.043684444
8080102,p58,1,0.055508031
8080103,p58,0.999999999,0.032595826
8020204,p73,0.014597717,0.007289684
8020204,p84,0.710745994,0.147421025
8020204,p72,0.08833815,0.014913877
8020205,p85,1,0.024583974
8020301,p85,1,0.029230159
8020302,p85,0.974451583,0.050334264
8020302,p84,0.025548417,0.004083044
8080201,p58,1,0.034933726
8080202,p58,1,0.059344603
8080203,p58,1,0.037893118
8080204,p58,1,0.022104841
8080205,p58,1,0.018855433
8080206,p58,0.999992628,0.027677419
10210001,p40,0.619042436,0.02548929
8080206,p66,7.37E-06,6.06E-07
8090100,p58,0.99999998,0.006958773
8090201,p58,1,0.017418724
8090202,p58,1,0.016028056
8090203,p58,0.999999997,0.027873622
8090301,p58,0.999999999,0.053730121
8090302,p58,0.999999999,0.058705547
9010002,p37,0.449657686,0.012446414
9010002,p36,0.550342314,0.017100997
9010003,p36,0.001710817,0.000118035
9020103,p37,5.26E-09,2.69E-10
9020103,p43,0.707237757,0.028328188
9020104,p37,0.238177595,0.0041703
9020104,p42,0.250291979,0.007948034
9020104,p43,0.511530426,0.007027335
9020105,p37,0.903322345,0.054039756
9020105,p36,0.003212762,0.000215762
9020105,p38,0.093464892,0.003076349
9020106,p42,0.820250245,0.044981109
9020106,p43,0.179749755,0.004264405
9020107,p37,0.670196513,0.019643085
9020107,p42,0.329803487,0.0175311
9020108,p42,1,0.079318887
9020109,p37,1,0.033837863
9020201,p37,1,0.102701991
9020202,p37,1,0.0503654
9020203,p37,1,0.053998449
9020204,p37,1,0.04608437
9020205,p37,1,0.042225106
9020301,p37,0.47546712,0.014973204
9020301,p42,0.52453288,0.029958039
9020302,p42,0.985425603,0.092772085
10170103,p38,1,0.007033438
10170201,p38,1,0.024030727
10170202,p38,0.98045595,0.030491654
10200201,p41,0.236689772,0.028983811
10200202,p41,1,0.074902348
10200203,p40,0.10445288,0.003388894
10200203,p41,0.89554712,0.210485256
10210001,p39,0.380957564,0.04069163
10210002,p40,0.69121512,0.024682889
10210002,p39,0.30878488,0.028604211
10210003,p40,1,0.035195106
10210004,p40,1,0.031135365
10210005,p40,1,0.014589912
10210006,p40,1,0.046273258
10210007,p40,1,0.019260477
10210008,p40,1,0.019524854
10210009,p40,1,0.030206776
10210010,p40,1,0.024224631
10220001,p40,1,0.056975433
10220002,p40,1,0.016713232
9020302,p43,0.014574397,0.000593595
10050004,p18,0.986671788,0.067265714
10120109,p38,0.098768978,0.003086348
10130101,p37,0.554257627,0.037458355
10130101,p36,0.445742373,0.033817946
10130102,p36,0.537198518,0.058651732
10130102,p38,0.462801482,0.024764576
10130103,p37,0.498073396,0.048405252
10130103,p36,0.501926604,0.054760277
10130104,p36,1,0.031096328
10130105,p38,1,0.056404314
10130106,p36,0.345439484,0.01687391
10130106,p38,0.654560516,0.01567053
10130201,p36,1,0.075156046
10030103,p20,9.99E-06,8.24E-07
10190015,p39,0.077595819,0.004688036
10190016,p24,0.116180764,0.004909446
10190016,p33,0.045152062,0.00126638
9030001,p42,0.005587612,0.00079203
9030001,p43,0.994412387,0.06098012
9030002,p43,1,0.021699762
9030003,p42,0.669335066,0.014972213
9030003,p43,0.330664933,0.003199904
9030005,p42,0.392761217,0.035698928
9030005,p43,0.607238783,0.023877699
9030006,p42,0.511710301,0.051040904
9030006,p43,0.488289699,0.021070661
9030007,p42,1,0.045784569
9030008,p42,0.999999999,0.040039229
9030009,p42,0.999999999,0.055621578
9040001,p18,0.999757024,0.009528237
9040001,p17,0.000242976,3.21E-06
9040002,p18,0.999392646,0.003565123
9040002,p17,0.000607353,3.00E-06
10020001,p16,0.000601842,6.47E-05
10020001,p15,0.000327766,1.40E-05
10020001,p17,0.999070392,0.062131374
10020002,p17,1,0.040372279
10020003,p17,1,0.025954423
10020004,p15,0.000112092,5.76E-06
10020004,p17,0.999887908,0.074993204
10020005,p18,0.039917701,0.001007194
10020005,p17,0.960082299,0.033538536
10220004,p40,0.857207287,0.017779872
10130202,p36,1,0.051476497
10020006,p18,7.52E-05,1.11E-06
10020006,p17,0.999924845,0.020394215
10020007,p18,0.18108777,0.008983975
10020007,p16,0.000686017,8.14E-05
10020007,p21,0.244965208,0.012656732
10020007,p17,0.573261005,0.039374918
10030202,p17,4.28E-05,1.38E-06
10030203,p18,1,0.071677835
10030204,p18,1,0.019272504
10030205,p18,0.999992639,0.039779219
10230001,p41,0.237241414,0.054456956
10130203,p36,1,0.049034262
10130204,p36,1,0.049089548
10130205,p36,0.943017576,0.050573649
10130205,p38,0.056982424,0.001497737
10130206,p36,1,0.026863321
10130301,p36,0.587076838,0.021962233
10130301,p38,0.412923162,0.007570785
10130302,p38,1,0.025672995
10130303,p36,0.074756494,0.005379578
10130303,p38,0.925243506,0.032632135
10130304,p32,0.653223945,0.07227093
10130304,p38,0.346776055,0.005171056
10130305,p32,0.036071252,0.006175442
10030205,p17,7.36E-06,4.05E-07
10040101,p18,0.773744066,0.029050561
10040101,p20,0.226255934,0.017988779
10050003,p18,1,0.001667839
10230001,p38,1.52E-06,3.60E-08
10230007,p45,1,0.05480089
11010007,p85,0.09481481,0.004695461
11010007,p73,0.473348494,0.174613728
10200201,p40,0.763310228,0.012902722
10090203,p22,0.146896168,0.02666932
10190018,p40,0.28671877,0.00797454
10240005,p53,0.211978863,0.005842665
10240005,p54,0.500520225,0.051833169
10240005,p41,0.094085427,0.022833356
10260007,p52,0.475093547,0.019905287
10260008,p53,1,0.032372347
10260011,p52,0.72991902,0.049805625
10050015,p18,0.013629955,0.000229153
10130305,p38,0.963928748,0.022242334
10220003,p41,0.419920707,0.132208389
10060003,p19,0.004484984,0.000587661
10110201,p32,0.001712264,0.000649207
10230001,p45,0.503715126,0.037319784
10230002,p45,1,0.042181942
10230003,p68,0.07247726,0.024408146
10230003,p44,0.04113653,0.015211437
10230003,p45,0.88638621,0.115600336
10230004,p45,1,0.044497654
10230005,p45,1,0.034075792
10230006,p41,0.481018616,0.076444815
10040105,p35,0.00826004,0.000531702
10040106,p19,0.835868759,0.103173799
10040106,p35,0.122977154,0.006249429
10040106,p20,0.041154087,0.002068994
10040201,p18,0.228128764,0.017782044
10040201,p20,0.771871236,0.127406327
10040202,p19,0.046827082,0.009094477
10040202,p20,0.953172918,0.075399287
10040203,p20,1,0.027943776
10040204,p20,1,0.048195427
10040205,p19,0.418146322,0.071300377
10040205,p20,0.581853678,0.040410317
10050001,p18,1,0.009785265
10050002,p18,1,0.019594513
10050004,p19,0.013328212,0.004724138
10050005,p18,1,0.015670789
10050006,p18,1,0.019090979
10050007,p18,0.999999999,0.004715008
10050013,p18,0.887033853,0.00458077
10190016,p39,0.838667174,0.057167909
10220003,p40,0.580079293,0.02521061
10050013,p19,0.112966147,0.003033027
10050014,p18,0.834539485,0.029631453
10050014,p19,0.165460515,0.030544288
10190018,p33,0.076024938,0.002256943
10190018,p39,0.637256291,0.045978505
10200101,p40,1,0.065786413
10200102,p40,1,0.014384218
10200103,p40,0.999148398,0.021688217
10220004,p41,0.142792713,0.021455792
10230001,p40,0.259041939,0.008207997
10230006,p45,0.518981384,0.026621296
10120201,p32,0.000403068,0.000129261
10120201,p23,0.999596932,0.291512785
10120202,p32,0.440362762,0.156083292
10120202,p35,0.025738405,0.003471729
10120202,p38,0.404255553,0.019312142
10120202,p23,0.12964328,0.041786654
10120203,p32,0.496727539,0.056984549
10120203,p23,0.503272461,0.052502961
10070008,p20,0.587606547,0.014545203
10200103,p41,0.000851602,0.000133914
10140101,p40,0.000359908,3.03E-05
10140101,p38,0.999640092,0.062774926
10140102,p32,0.085386935,0.029608653
10140102,p38,0.914613065,0.04274578
10070006,p20,0.023228166,0.002666442
10070006,p21,0.45138726,0.025483543
10070007,p18,0.127127785,0.004955907
10070007,p20,0.872872215,0.072057283
10070008,p18,0.412393453,0.004820592
10090202,p24,0.002419512,0.00019218
10090202,p23,0.421001499,0.104821412
10090202,p22,0.576578989,0.215756072
10090203,p24,0.853103832,0.032876084
10110201,p20,0.001891466,0.000269997
10120110,p32,1,0.078082843
10120111,p32,0.567237782,0.097766079
10120111,p38,0.432762218,0.010053123
10120112,p32,0.158734922,0.028088797
10120112,p38,0.841265078,0.020064213
10120113,p32,0.111985462,0.022645355
10120113,p38,0.888014538,0.024202832
10130306,p38,1,0.03911494
10180002,p33,0.066514359,0.004138665
10260012,p40,5.18E-05,1.37E-06
10260012,p53,0.997887006,0.021727804
11010007,p84,0.431836696,0.066166507
11010008,p85,0.04029879,0.002715541
11010008,p73,0.013727597,0.006890557
11010008,p84,0.945973613,0.197224151
11010009,p85,0.860482817,0.018127379
11010009,p84,0.139517183,0.009093627
11010010,p85,0.605249855,0.018923041
11010010,p84,0.394750145,0.038185209
11010011,p85,0.147433326,0.004562373
11010011,p84,0.852566674,0.081628185
10110202,p36,0.016324599,0.000585078
10120107,p24,0.003945955,0.000208064
10120107,p23,0.709806586,0.117319273
10120108,p32,0.35015974,0.037012629
10120108,p24,0.19200883,0.005887911
10120108,p39,0.45783143,0.022646967
10120109,p32,0.901231022,0.208944958
10240001,p54,0.012246165,0.000624799
10240001,p41,0.487328922,0.058267147
10240001,p45,0.500424913,0.019312201
10240002,p45,1,0.076058303
10240003,p70,0.322211759,0.01367553
10240003,p45,0.677788241,0.035856621
10240004,p54,0.399773344,0.00426024
10240004,p41,0.043038185,0.001074819
10240004,p45,0.557188471,0.004491329
10180002,p24,0.933485641,0.087511335
11010012,p85,1,0.019572445
11010013,p85,1,0.019045521
11010014,p85,0.377740398,0.017511069
11010014,p56,0.622259602,0.078305206
11020001,p34,0.815064373,0.044194525
11020001,p33,0.184935627,0.011915889
11020002,p34,0.837240315,0.034142955
11020002,p33,0.162759685,0.007887277
17050121,p15,1,0.006237808
17050122,p15,1,0.02253572
17050123,p15,1,0.017072976
17050124,p15,1,0.031010193
17050201,p15,0.505582192,0.012124736
17050201,p7,0.452354081,0.018649918
17050201,p5,0.042063727,0.001179717
15070101,p28,1,0.025514658
15070102,p28,1,0.035123999
15070201,p28,1,0.053208036
15070202,p28,0.698672395,0.009531741
10260006,p52,0.060671421,0.004658512
10260007,p53,0.524906453,0.007329279
15070203,p28,0.450017139,0.009401055
11010006,p84,0.227410026,0.033157987
15070104,p28,1,0.024513899
15070202,p30,0.301327605,0.031481961
10170202,p44,0.01954405,0.005393391
10170203,p38,0.675255507,0.033970889
10170203,p44,0.149231246,0.066618212
10170203,p45,0.175513247,0.027633546
10170204,p44,0.541412114,0.118701308
10170204,p45,0.458587886,0.035460399
10180001,p33,1,0.029946142
10190017,p24,0.015289006,0.000364158
10190017,p33,0.196822008,0.003111516
10190017,p39,0.787888986,0.030271897
10240005,p70,0.002194804,0.000137931
10240005,p45,0.191220681,0.014978679
10240006,p41,1,0.127368432
10240007,p40,2.22E-05,3.11E-07
10240007,p53,0.508701947,0.005860681
10240007,p41,0.491275861,0.049835522
10240008,p40,0.072905986,0.001736964
10240008,p53,0.201131286,0.003942522
10240008,p41,0.725962728,0.125296141
10240009,p70,0.723690683,0.021257855
10240009,p45,0.276309317,0.010116599
10240010,p54,0.567263086,0.034513286
10240010,p70,0.257012992,0.009489358
10240010,p45,0.175723922,0.008086958
10270204,p40,1,0.014351186
11020003,p34,0.953974007,0.015668554
11020003,p33,0.046025993,0.000898307
11020004,p34,1,0.012802055
11020005,p34,1,0.039162238
11020006,p34,1,0.032906809
11020007,p34,1,0.019045325
11020008,p34,1,0.025204568
11020009,p34,0.994577871,0.067868337
11020009,p52,0.005422129,0.001016926
11020010,p34,0.962934156,0.058759023
11020010,p31,0.037065844,0.001276201
11020011,p34,1,0.032746644
11020012,p34,1,0.02414081
11020013,p34,1,0.014262042
11030001,p34,0.01933714,0.000786747
11030001,p52,0.98066286,0.109661365
11030002,p34,0.254717674,0.006568957
17050116,p7,0.839710753,0.064520757
17050116,p5,0.160289247,0.008378103
17050117,p7,1,0.030013051
17050118,p7,1,0.018541343
17050119,p7,1,0.024038257
17050120,p15,1,0.015094937
10290102,p54,0.002793425,0.000268077
10290103,p53,0.626972453,0.005901451
15060203,p28,1,0.024960339
10260005,p52,1,0.031540426
10260006,p53,0.939328579,0.024036467
10270203,p40,1,0.026393188
10280101,p45,0.00071773,0.000109935
10250001,p39,0.007309358,0.000689769
10280203,p71,0.389373385,0.047236914
10280203,p72,0.444374587,0.020119345
10290101,p53,1,0.035267217
10290102,p53,0.713720582,0.018229859
10290102,p55,0.283485993,0.031223971
11070202,p53,1,0.015223639
11070203,p53,1,0.015602131
11070204,p53,1,0.022062983
15060104,p29,0.001306984,8.27E-05
15060105,p28,1,0.013308401
15060106,p28,1,0.012664625
15060201,p28,1,0.027334642
15060202,p28,1,0.03183462
10250003,p39,0.001697433,0.000233973
10250007,p40,0.811879767,0.012689565
10250007,p39,0.188120233,0.007627491
10250008,p40,1,0.018266824
10250009,p40,0.998148913,0.026520803
10300101,p53,0.058747394,0.002569531
10300101,p54,0.941252606,0.154681793
10300102,p54,0.02313203,0.004789675
10300102,p72,0.97686797,0.215279584
10300103,p55,0.074067992,0.005754032
10300103,p54,0.581056011,0.039330181
10300103,p72,0.344875997,0.024845379
10300104,p54,0.985836647,0.092696626
10300104,p72,0.014163353,0.001417424
10300200,p72,1,0.103069829
11010001,p56,0.850185109,0.151709488
11010001,p55,0.149814891,0.026744061
11010002,p55,0.999770272,0.101763331
15070103,p28,1,0.018486993
10250009,p53,0.001851087,4.05E-05
10250010,p52,1,0.051584361
10250011,p40,0.340757749,0.00438409
10250011,p52,0.659242251,0.020938981
10250012,p34,0.288262029,0.003832211
10250012,p52,0.711737971,0.026005986
10250013,p34,0.139312145,0.001585496
10250013,p52,0.860687855,0.026922357
10250014,p40,0.572756558,0.008260772
10250014,p52,0.427243442,0.015212576
10250015,p40,0.059505732,0.001299613
10250015,p53,0.117443606,0.002110336
10250015,p52,0.823050662,0.044377085
10250016,p40,0.690607028,0.029535467
10250016,p53,0.309392972,0.010886546
10250017,p53,1,0.032067728
10260001,p34,0.315072596,0.005868053
10260001,p52,0.684927404,0.035060583
10260002,p34,0.507830205,0.006555395
10260002,p52,0.492169795,0.017461699
10260003,p53,0.065198755,0.001561871
10260003,p52,0.934801245,0.067194707
10260004,p34,0.191856309,0.004808257
10260004,p52,0.808143691,0.055666175
10260012,p52,0.002061168,0.000134666
10260013,p53,0.105420807,0.001976467
10260013,p52,0.894579193,0.050325954
10260014,p53,1,0.017235798
10260015,p53,1,0.03073802
10270101,p53,1,0.008694552
10270102,p53,1,0.035336473
10270103,p53,1,0.018748024
10270104,p53,0.995692106,0.026711093
11010002,p84,0.000229728,2.66E-05
11010003,p85,0.037571409,0.002519934
11010003,p56,0.384374157,0.069981877
11010003,p55,0.577578257,0.10519991
10270104,p54,0.004307894,0.000434209
10270201,p40,1,0.021815998
10270202,p40,0.964564894,0.024008574
10270202,p41,0.035435106,0.006389463
10280103,p71,4.73E-05,1.94E-05
10280201,p70,0.675384563,0.033743407
10280202,p54,0.477117148,0.029619443
10280202,p71,0.513214884,0.09086078
11010003,p84,0.000476177,9.88E-05
11010004,p85,0.976154335,0.037069374
11010004,p56,0.023845665,0.002458137
11010005,p85,0.04214443,0.00145321
11010005,p56,0.95785557,0.089657801
11010006,p85,0.241204376,0.011367032
11010006,p55,0.531385599,0.068005591
10290103,p55,0.373027547,0.015140935
10290104,p53,0.531235785,0.009823881
10290104,p55,0.468764215,0.037381065
10290105,p55,1,0.084102542
10290106,p55,1,0.137706937
10290107,p55,0.874483967,0.051685225
10290107,p84,0.125516033,0.008451961
10290108,p53,0.014280847,0.000473754
10290108,p55,0.547111431,0.078266579
10290108,p54,0.438607722,0.054669244
10290109,p73,0.015075198,0.00400682
10290109,p55,0.300405608,0.029108675
10290109,p84,0.43199532,0.04769108
10290109,p72,0.252523874,0.022691218
10290110,p55,0.179132016,0.012884998
10290110,p84,0.820867984,0.067271046
10290111,p73,0.060045095,0.012404083
10290111,p84,0.000293664,2.52E-05
10280202,p72,0.009667968,0.000638795
10280203,p54,0.166252028,0.007072238
10290111,p72,0.939661241,0.065626155
10290201,p73,0.182659123,0.062588628
10290201,p55,0.09346928,0.011676173
10290201,p84,0.723871597,0.103023637
10290202,p73,0.26442676,0.038274798
10290202,p84,0.73557324,0.044223662
10290203,p73,0.336547416,0.066644557
10290203,p84,0.048280682,0.003971121
10290203,p72,0.615171902,0.041184466
16040205,p7,0.233295285,0.008546113
16050101,p12,0.268842182,0.001329739
11070106,p51,0.561788604,0.099828196
11070107,p51,1,0.096506306
11070201,p53,1,0.018319356
11120304,p48,0.393293721,0.010499552
16050104,p12,1,0.016218977
16050201,p12,0.527052824,0.004930357
16050302,p12,0.607525431,0.006176317
16060006,p12,1,0.014100166
16060007,p12,1,0.040157499
12090105,p64,0.000840635,3.70E-05
16060014,p13,0.142476403,0.090366089
16060015,p12,0.113479186,0.003170764
16060015,p10,0.299005884,0.013172146
17010213,p15,0.000353124,1.52E-05
17010213,p14,0.090160862,0.027326852
12010002,p66,0.013685971,0.002840969
17060103,p15,9.85E-07,1.26E-08
17060103,p2,0.639415429,0.01770446
13070002,p61,0.942844067,0.014829316
13070003,p61,1,0.022467754
13070004,p61,1,0.039132426
17010215,p3,0.205191087,0.009334274
17010215,p14,0.794808913,0.098603273
17010216,p3,0.978626799,0.050803061
17010216,p14,0.021373201,0.00302586
17010301,p15,0.771764616,0.012735235
17040104,p16,0.909027629,0.038444469
17040104,p21,0.090972371,0.001674359
17040202,p18,0.000544601,1.16E-05
16040204,p8,0.045658533,0.003875837
16040205,p12,0.766704715,0.008662085
11070105,p51,1,0.060590961
11070106,p53,0.438211396,0.014872139
11120303,p50,1,0.026415623
16050301,p9,0.000205781,3.36E-06
11110103,p56,0.457930939,0.052900959
11110103,p50,0.045455019,0.001434517
11110103,p51,0.496614042,0.069685879
11110104,p56,0.187380813,0.023068805
11110104,p50,0.708307526,0.023822217
11110104,p51,0.10431166,0.015598939
11110105,p56,0.292248375,0.038891644
11110105,p50,0.707751625,0.025730334
12040104,p64,0.041323714,0.001745685
16050302,p10,0.392049433,0.006283984
16050302,p9,0.000425136,6.02E-06
11040001,p49,0.024387456,0.007168864
16040105,p12,1,0.031221179
16040106,p12,1,0.008852218
16040107,p12,1,0.023211881
11040002,p31,0.003663225,6.03E-05
11100103,p31,0.000403531,7.90E-06
11100103,p49,0.171617179,0.058997157
11100104,p48,0.925149351,0.051529947
11100104,p49,0.074850649,0.025403522
11100201,p48,0.252154485,0.012911555
11100201,p50,0.228843324,0.007776409
11100201,p49,0.519002191,0.161931577
11100202,p48,1,0.023941234
11100203,p48,0.400108614,0.012540326
11100203,p50,0.598260155,0.012443714
11100203,p49,0.001631231,0.000311528
11100301,p50,1,0.035462959
11100302,p50,0.991007895,0.035359844
16040108,p12,1,0.025313803
16040109,p12,1,0.017381294
16040201,p12,0.84637607,0.029110499
16040201,p7,0.15362393,0.017132215
16040202,p12,1,0.031958592
16040203,p12,0.941696839,0.022625715
16040203,p8,0.058303161,0.009399647
16040204,p12,0.954341467,0.012073109
11040007,p49,0.007781493,0.001970114
11040008,p53,0.830857574,0.025038353
11040008,p50,0.123125692,0.004369347
11040008,p49,0.046016735,0.014993573
11050001,p53,0.01830477,0.000718347
11050001,p50,0.98169523,0.045366517
11050002,p50,1,0.061756805
11050003,p50,0.856790624,0.022637904
11050003,p51,0.143209376,0.016824216
11060001,p53,0.523675833,0.008086326
11060001,p50,0.350586425,0.006374887
11060001,p51,0.125737742,0.010165879
11060002,p53,0.675766004,0.011816978
11060002,p50,0.324233996,0.00667663
11060003,p53,0.845867713,0.017534252
11060003,p50,0.154132287,0.003762418
11060004,p53,0.176425553,0.006676225
11060004,p50,0.823559295,0.0366989
11060004,p51,1.52E-05,3.00E-06
11060005,p53,0.815923683,0.026742017
11060005,p50,0.184076317,0.007104462
11060006,p50,0.680134224,0.027718588
11060006,p51,0.319865776,0.057962369
11070101,p53,1,0.019408665
11070102,p53,1,0.013932222
11070103,p53,0.458152443,0.011266223
11070103,p51,0.541847557,0.069764746
11070104,p53,1,0.011360884
11070205,p51,0.003603323,0.000435722
11120104,p48,0.879379259,0.032260835
11120105,p50,0.008455932,0.000232343
11120201,p48,1,0.021292895
11120202,p48,0.433031322,0.015532228
11120202,p50,0.566968678,0.013495922
11120301,p48,1,0.033886822
11120302,p48,0.476699804,0.022679791
11120302,p50,0.523300196,0.016522434
11080007,p47,0.002959337,0.000293856
11120304,p50,0.606706279,0.010748832
16050103,p12,1,0.013518775
16050303,p12,1,0.008725904
16050304,p12,1,0.007888199
16060001,p12,1,0.039452083
16060002,p12,1,0.020311984
16060003,p12,1,0.020006268
16060004,p12,1,0.018623963
16060005,p12,1,0.030481076
11140101,p50,0.275703454,0.01041707
12020005,p63,0.177440457,0.006327515
16060012,p12,1,0.046059686
16060013,p12,1,0.026906538
16060014,p12,0.857523597,0.042942689
17010105,p14,0.856919494,0.022930082
11130304,p50,1,0.013951911
17010211,p17,1,0.019591173
17010212,p17,1,0.053985134
12010002,p58,0.020057278,0.001402872
12110203,p65,0.999999994,0.003810218
17070301,p5,0.963303504,0.044669815
13010005,p34,0.698203957,0.00947543
17060107,p3,0.304953494,0.021162103
15050304,p30,0.994462086,0.136183815
14060001,p33,0.078005001,0.00160793
14060001,p26,0.921994999,0.068146288
14060002,p26,1,0.048647389
14080201,p29,0.120234722,0.021374962
16030008,p25,1,0.011206067
16030009,p25,1,0.019480086
16040101,p12,1,0.026876832
12040103,p67,0.040507911,0.008947269
11140201,p85,0.907992551,0.02063201
11100302,p51,0.008992105,0.001426581
11100303,p50,0.637311436,0.030847966
11100303,p51,0.362688564,0.078056768
11110101,p51,1,0.112194387
11110102,p50,0.190164026,0.002891008
11110102,p51,0.809835974,0.054741892
11090102,p47,0.006199127,0.000434426
11090103,p49,0.002763667,0.000529964
11090106,p50,0.000148195,7.79E-06
11140101,p63,0.724296546,0.026257208
16050101,p9,0.731157818,0.005035292
16050102,p12,0.644635518,0.007657935
16050102,p9,0.355364482,0.005877816
11090201,p48,0.02080279,0.001221744
11090202,p50,1,0.034976101
11090203,p50,1,0.018646295
11090204,p50,0.969424385,0.036648009
11090204,p51,0.030575615,0.005139413
11100101,p48,0.059370448,0.004663859
11100101,p31,0.274980593,0.007499002
11100101,p49,0.66564896,0.318618434
11140105,p56,7.25E-05,9.22E-06
11140109,p50,0.098533031,0.003740139
11100102,p53,0.001445509,3.18E-05
11100102,p48,0.001621485,6.32E-05
16050201,p10,0.000270317,3.99E-06
16050201,p9,0.472676859,0.006156488
16050202,p12,1,0.008097232
16050203,p12,1,0.021225457
16050301,p12,0.580253047,0.006800481
16050301,p10,0.419541172,0.007752217
11120101,p48,0.669580023,0.036902851
11120102,p47,0.040793747,0.001904184
11130101,p48,0.024520131,0.000926164
11130101,p50,0.3856247,0.009666276
11130101,p60,0.589855168,0.036390569
11130102,p50,0.490243952,0.007204502
11130102,p60,0.195560978,0.007073316
11130102,p63,0.31419507,0.004430165
11140201,p56,0.001057095,6.52E-05
12020006,p66,1,0.08334916
12020007,p66,1,0.052286368
11130103,p48,0.239942113,0.010300552
12010002,p63,0.389482032,0.019881513
12010003,p63,1,0.012437998
12010004,p57,0.001943154,0.000794401
12010004,p58,0.468481143,0.027850567
12010004,p66,0.529575703,0.093436113
12010005,p58,0.465723216,0.030872218
12010005,p66,0.534276784,0.105111692
12020001,p63,1,0.035600589
12020002,p66,0.443169349,0.053062184
12020002,p63,0.556830651,0.016394935
12020003,p66,0.946138442,0.078147025
12020003,p63,0.053861558,0.001093976
12020004,p66,0.222445541,0.026767217
12020004,p63,0.777554459,0.023008139
12020005,p66,0.822559543,0.119282495
11130104,p48,0.176157889,0.006938749
12030101,p63,1,0.03582258
12030102,p63,1,0.027720468
12030103,p63,1,0.034018808
12030104,p63,1,0.013171722
12030105,p63,1,0.025077453
12030106,p63,1,0.023860337
12030107,p63,1,0.019510447
12030108,p63,1,0.016783751
12030109,p63,1,0.019681409
12030201,p63,1,0.038558837
12030202,p64,0.166927048,0.019427929
12030202,p66,0.391748698,0.095017851
12030202,p63,0.441324254,0.026322468
12030203,p66,1,0.057123424
12040101,p64,0.387733738,0.014982825
12040101,p67,0.069384414,0.016656752
12040101,p66,0.542881847,0.043718301
12040102,p64,0.250079016,0.006761993
12040102,p67,0.487823616,0.081946152
12040102,p66,0.262097368,0.014769233
12040103,p64,0.139969107,0.004976392
12090105,p61,0.999159365,0.024606523
12090106,p61,0.449627447,0.018079653
12090106,p63,0.550372553,0.020284596
12090107,p61,0.36563434,0.010377339
12090107,p63,0.63436566,0.016502548
12090108,p61,0.852955378,0.013350922
16060008,p12,1,0.051881973
16060009,p12,1,0.021171106
16060010,p12,0.891659964,0.02401304
16060010,p10,0.108340036,0.004600086
16060011,p12,1,0.031632324
11130207,p63,0.076392491,0.000950872
16060015,p13,0.587514929,0.207915067
17010101,p14,0.032046019,0.009155183
17010101,p17,0.967953981,0.057292109
17010102,p17,1,0.022650849
17010103,p14,0.000226521,1.81E-05
17010103,p17,0.999773479,0.016539618
17010104,p14,0.945178059,0.108039871
17010104,p17,0.05482194,0.001298291
11130209,p60,0.093239075,0.006494243
11130209,p63,0.906760925,0.024620851
11130210,p50,0.572258229,0.010834102
11130210,p63,0.427741771,0.007769826
11130301,p48,0.303451225,0.01284884
11130301,p50,0.696548775,0.01957292
11130302,p50,1,0.061230978
11130303,p50,1,0.047859265
11140201,p58,0.061564002,0.001363826
11140206,p57,0.000249103,4.81E-05
11140208,p86,0.002486709,0.000176828
11140302,p85,0.102781007,0.004823786
11140302,p57,0.474316768,0.149247476
11140302,p63,0.422902225,0.014122256
11140303,p57,0.309543258,0.042605427
11140303,p63,0.690456742,0.010085691
17010105,p17,0.143080506,0.000793219
17010106,p17,0.999999996,0.00108776
17010201,p18,0.018723262,0.000681444
17010201,p17,0.981276738,0.049445607
17010202,p17,1,0.048901359
17010203,p18,0.256159393,0.011499825
17010203,p17,0.743840607,0.046232638
17010204,p15,0.000510122,1.86E-05
17010204,p17,0.999489878,0.053306796
17010205,p15,0.000304863,1.60E-05
17010205,p17,0.999695137,0.076777785
17010206,p18,3.38E-05,6.27E-07
17010206,p17,0.999966241,0.025694773
17010207,p18,0.000279978,6.17E-06
17010207,p17,0.999720022,0.030491435
17010208,p17,1,0.03200483
17010209,p18,0.038158765,0.001241322
17010209,p17,0.961841235,0.04331928
17010210,p17,1,0.020942993
11140304,p85,0.109109424,0.002187346
11140304,p57,0.294150343,0.039535555
11140304,p58,0.596740233,0.011663085
11140305,p57,0.820463397,0.125197767
11140305,p63,0.179536603,0.002907475
11140306,p57,0.909158694,0.187567547
11140306,p58,0.090841306,0.002725279
11140307,p57,0.956353146,0.117145305
11140307,p63,0.043646854,0.000567395
12010001,p63,1,0.025013981
12010002,p57,0.576774719,0.277423095
12040201,p58,0.173258829,0.004320486
12040201,p66,0.826741171,0.061185927
12040202,p67,0.089471518,0.012350225
12040202,p66,0.91052848,0.042161216
12040203,p67,0.355431738,0.01764918
12040203,p66,0.644568261,0.010736601
12040204,p67,0.999999998,0.197418249
12040205,p64,2.63E-06,5.61E-08
12040205,p67,0.99999737,0.132419319
